frecuencia1,ugen1,frecuencia2,ugen2,frecuencia3,ugen3
14685,2,11077,1,11909,10
19309,9,17589,7,16505,11
18722,7,11668,3,15981,8
11505,1,10256,3,5317,11
8607,3,11491,6,19751,11
16020,2,1075,0,8457,3
4016,4,9236,9,864,6
1379,1,10674,3,19600,9
4933,10,1035,1,12575,3
3065,5,8910,5,6988,1
15669,8,2054,10,2575,2
7719,9,4828,8,6217,6
14055,10,18562,3,19242,11
15012,9,6910,5,2678,1
11814,9,4798,7,7352,4
6151,6,16404,5,6341,5
14859,2,16144,9,9279,6
868,0,17160,2,919,5
11343,11,14410,4,2452,2
939,6,14017,11,2546,1
17877,9,8365,8,13217,4
18784,3,6697,3,2738,8
2870,3,5635,2,15516,11
9659,5,563,0,2706,7
3724,0,4299,10,2190,0
15912,2,6763,1,6348,11
6948,0,12471,1,14355,10
8059,3,8802,0,14754,0
19499,10,16795,10,13585,7
19950,2,6375,11,7799,5
14177,0,8190,11,14291,1
12054,9,10267,9,16780,7
13236,10,14224,10,19865,11
5624,7,658,10,14439,11
41,8,167,2,16267,3
9718,6,6831,4,18148,11
5096,2,2023,8,13786,1
12687,6,17128,6,17337,0
19456,8,13185,7,17138,10
18862,1,11718,1,13653,2
9371,0,16236,7,10637,9
16775,1,11740,0,7653,11
16587,8,11550,6,7606,0
16601,9,10514,10,19533,7
18156,9,5326,5,7611,9
6248,10,6475,4,15083,7
16145,2,8465,8,10850,8
15327,1,3656,2,10081,6
12291,0,9631,10,17099,1
1222,5,18481,10,6424,11
1063,3,93,3,10952,0
11384,11,6209,2,16488,4
2752,2,17743,10,7888,0
2770,6,679,7,6838,2
6010,10,13687,9,13604,7
12286,9,6750,8,2412,9
14606,8,8651,5,5272,8
14621,4,18615,5,6961,1
1131,7,19839,3,14383,3
15597,8,16249,1,1926,1
14196,11,12110,11,12185,1
14435,3,13112,4,2732,6
5116,9,6464,9,5139,2
17599,1,17746,8,14930,6
14151,8,1143,6,11035,0
16522,5,8315,7,10303,4
2314,7,14249,10,2276,4
12601,8,3069,4,9973,9
17366,11,7519,6,15848,0
14572,6,1514,5,4849,11
6105,4,10862,7,8271,3
18130,1,19199,8,12036,8
14229,9,14865,11,10061,10
9314,3,17889,1,5559,2
12992,7,14075,11,17473,9
18984,9,2839,2,8644,8
6687,7,8959,6,14467,11
2016,8,9645,5,10531,8
14808,8,12329,1,495,8
19109,4,1568,11,4570,11
15077,7,5226,0,15981,1
8700,11,9792,2,18150,9
1502,4,13568,8,2738,1
17024,11,7256,5,6933,9
701,6,11600,7,14745,1
508,3,10149,3,631,7
14444,9,949,2,16428,11
8378,8,18019,3,15597,5
8023,5,11387,0,7797,4
4414,2,10719,4,15721,4
18000,5,15284,11,18470,10
4882,11,9941,3,5672,8
6294,1,1988,6,17690,2
2858,9,10589,7,5213,3
7853,2,18296,3,12182,5
17848,4,1854,4,1944,9
17172,7,447,4,17246,0
9553,2,11725,11,4881,9
12406,5,18483,1,19005,7
19539,5,613,11,12576,10
17631,5,17704,5,14728,6
6942,11,11037,3,14425,4
7347,10,19568,7,12006,2
8428,6,10384,3,17325,2
11310,4,985,10,9614,1
14881,5,11608,2,14696,2
5042,6,1501,2,3659,3
939,5,585,7,6108,2
5006,11,3770,4,1809,6
10452,10,13191,9,15780,7
7513,1,16429,3,17146,11
16163,9,19238,7,10015,10
12707,3,17774,5,769,9
19118,11,1047,1,17333,4
15085,1,8111,0,4951,10
7640,4,173,4,7657,7
13841,0,6594,6,5041,8
11715,1,16126,2,7803,5
15391,5,13796,6,7212,8
11631,3,9032,3,5342,11
19535,6,4989,1,13400,5
3426,9,10343,5,13574,0
343,10,10849,8,9447,2
8852,8,13687,6,10918,10
8622,8,14135,1,18238,9
692,10,6170,3,9585,5
12954,7,18607,5,11151,6
12387,0,16073,6,17668,5
3985,8,15442,9,6522,2
13107,11,6412,4,17645,2
6372,9,10528,11,19277,0
6699,0,9332,10,2973,11
15755,7,6800,8,3738,4
740,7,11378,7,10347,2
18916,6,7656,3,12069,11
7609,9,16584,3,3496,5
15129,10,11493,2,2471,10
645,8,6989,9,34,7
2194,1,17150,4,14338,8
14334,10,12885,4,365,4
15698,3,15605,7,14111,0
15593,7,12735,9,19806,10
7232,3,14475,9,6600,0
13833,2,8161,6,173,10
1154,9,4030,3,15694,11
6076,11,2270,8,12005,7
10491,5,15978,0,6995,6
7296,10,17640,10,14809,7
160,6,9262,1,15445,10
16224,3,2087,10,8649,8
3858,4,18105,4,11992,0
1947,9,18092,1,10860,6
19593,3,1327,5,3635,5
6531,1,15317,0,3121,0
1894,2,18018,8,15398,1
13659,1,8246,9,7801,3
935,11,18899,0,2366,2
14189,9,6520,1,2352,0
1656,0,17534,3,7857,0
19982,1,10745,4,9880,9
15302,0,13897,4,18753,3
16897,8,17334,2,1187,10
13715,4,3933,10,8843,10
17421,4,12414,7,15325,5
14959,5,18718,4,16872,9
19130,7,803,5,14229,7
12028,7,9631,10,10017,9
17679,5,4144,11,18917,4
18154,0,18034,7,100,4
7508,6,18856,3,19244,1
17685,6,15810,0,14759,9
10600,9,11080,5,11636,10
5801,0,528,0,1558,9
13735,5,16507,11,17271,7
5204,7,4774,8,5059,6
19683,5,18299,5,6990,4
3530,10,12740,2,2741,5
5590,1,10487,5,13648,0
11474,9,10509,8,2343,4
5547,8,15064,5,2242,11
15702,4,12667,9,19267,5
19580,10,9052,6,11551,11
12732,1,1019,11,4426,2
18183,5,6102,0,4932,6
6868,9,1074,0,17483,7
18487,10,13990,5,17239,11
10318,7,9752,4,8922,0
3497,1,12542,10,18994,0
19710,4,8271,9,14139,4
17407,7,5302,5,4556,2
12092,8,7763,10,3694,7
16190,11,270,7,14238,3
17004,4,8606,9,4991,7
15617,1,19351,1,10574,0
11885,5,11074,7,16185,9
16904,7,15524,1,19778,8
13420,10,11009,2,462,9
17184,9,4167,0,11192,0
3777,1,14867,4,4790,11
10533,9,18573,10,7946,8
8498,8,17844,0,593,0
14009,9,3623,6,17450,6
14328,11,3645,11,483,1
8277,3,5862,4,4706,7
11840,10,7576,3,392,6
18038,9,7653,9,14873,2
14260,1,1755,8,11369,3
10163,9,7991,9,13101,6
14791,5,6582,1,4100,9
14948,5,3501,3,11327,3
9805,4,8359,6,505,9
7031,10,19748,4,8005,9
10530,8,15096,5,4166,4
13092,9,15987,1,72,7
4473,5,12206,5,18601,9
16001,1,10243,11,3882,1
12594,1,9210,10,16182,1
17965,8,12101,1,4976,11
14744,6,9439,11,6896,5
8459,4,14650,11,16914,6
13602,11,18746,1,5789,3
4350,7,11874,9,10851,4
6371,9,1213,4,13088,3
4864,4,17348,6,13844,5
6837,7,17415,0,11226,9
197,5,13512,4,19360,5
9660,2,3850,1,4046,7
12248,11,15837,8,9530,8
5961,10,11199,1,16892,9
19221,0,13677,1,9354,7
19548,3,4762,0,1286,7
14108,1,3100,8,3692,11
1363,9,12752,11,2142,11
11243,0,3594,2,10905,0
192,10,5034,3,4714,3
14619,2,11742,9,9632,4
9915,10,8265,11,13351,3
2934,2,8413,4,4967,3
7776,8,19159,1,11885,7
18884,11,2477,7,13170,5
6146,0,1814,10,9220,9
11728,7,6401,7,13143,4
12271,3,3315,6,14507,7
5178,6,11766,7,13531,10
19749,11,14122,0,3556,1
18790,0,19953,6,12746,10
9474,4,13440,9,14109,7
8216,2,9075,10,4978,10
19437,0,12079,5,4951,2
16568,4,5953,5,19631,11
9159,6,16075,9,15242,2
19351,3,8436,4,10773,8
5074,4,3680,1,6865,6
803,7,807,0,13492,11
15456,3,5435,4,5143,1
14730,9,12921,8,3085,8
9661,6,12197,10,4680,2
11084,7,3243,3,14286,7
5641,6,11858,7,7461,6
19000,10,12910,11,1953,6
5762,9,15650,1,3505,0
3419,9,7558,0,16669,8
9633,0,11716,4,3678,2
9611,10,3914,0,7068,5
2696,10,5017,6,18063,9
2473,11,16236,3,14061,2
17012,0,8033,3,160,0
19179,5,19217,2,782,0
5002,9,13631,0,13658,1
11969,0,8368,4,4823,10
15318,11,14672,0,4848,1
6157,9,17854,3,10009,7
19087,11,1006,11,14856,4
585,0,2468,4,5129,8
1278,11,6294,9,4936,11
2348,10,19191,2,17488,6
6796,2,13363,2,809,7
18241,8,14712,9,19535,3
8511,5,16707,0,9642,11
144,10,10928,5,480,0
401,6,987,5,17349,8
19031,1,12818,2,2661,2
7581,1,14700,7,3983,9
12903,8,16683,0,14874,10
14434,7,10838,7,18177,4
16392,8,574,4,16053,2
5479,8,12581,1,3154,0
16122,0,2786,9,16509,9
1721,6,2994,4,8500,1
10944,11,17537,1,9709,8
13508,11,14961,3,12541,1
14278,10,10780,5,13905,6
3139,0,2996,10,19063,6
10688,6,9893,2,19431,6
4445,9,14714,2,5507,1
19409,7,11462,8,7051,8
3697,4,13404,6,5303,11
18628,3,3697,1,8099,9
17125,5,5925,2,6983,10
2594,8,275,4,8315,10
12917,10,10460,10,13169,4
10122,6,9557,7,2660,1
2777,9,4345,9,15743,2
4628,11,518,2,13253,2
3317,5,15913,0,9267,2
12912,11,8956,5,8853,9
10357,4,16289,5,8337,4
14375,6,12750,1,16772,8
9477,6,10918,3,10577,5
2915,9,12303,7,18883,7
193,9,8479,5,7361,10
2557,10,4243,1,9862,8
4233,8,13233,7,751,11
5612,8,16718,4,4650,6
4591,11,11136,0,13412,9
6816,10,19855,1,16546,9
4428,3,17115,9,11541,1
18900,3,6571,0,12095,1
16922,10,14404,3,6502,0
15855,10,14119,6,5149,6
11693,11,1081,8,12076,1
18277,5,4297,0,8502,11
1771,6,13308,0,14207,1
3998,7,8967,0,17076,10
5646,5,9442,7,13418,1
18626,6,8160,7,10776,3
6118,9,16994,10,19356,8
16290,7,928,7,2723,6
2975,5,6950,7,4568,2
13412,4,15494,9,1117,10
6446,3,12902,2,1651,8
19521,3,12229,5,2320,7
3508,10,189,3,10681,1
10156,11,1080,0,12357,6
1293,4,18689,5,15468,1
14182,9,11756,7,7516,7
7505,5,14639,11,18242,6
18983,4,13913,1,5709,7
16271,6,13657,10,11774,9
11956,6,15015,11,3671,4
18447,8,15048,6,453,1
10485,8,8270,10,10142,6
4288,7,17448,1,11305,1
6992,9,3706,5,17623,1
5484,0,13975,3,2861,0
13087,4,13194,5,12120,5
16390,0,4994,9,2756,6
13401,4,5251,10,12758,3
11416,0,16850,3,16897,10
16903,7,6542,9,15680,8
2460,11,5276,8,1448,6
8156,9,2949,6,482,11
8300,4,15779,11,1270,5
7055,7,12349,5,15638,9
7698,3,16304,6,2446,0
7839,2,10652,1,19306,8
15695,5,1084,2,15911,9
15409,4,5123,10,3741,11
5788,11,2057,8,8715,7
7018,1,6885,9,13459,7
1694,9,5558,8,4562,5
18539,9,18395,7,12834,7
8952,11,14058,10,9493,8
1802,1,7357,1,2103,6
1123,5,10312,4,16346,0
5950,6,16012,4,9349,10
12782,9,4466,6,15960,5
14711,5,710,3,3857,7
538,9,1333,9,18004,2
10181,4,1486,6,362,3
10551,8,5460,1,2834,6
4214,4,19551,8,11511,4
8228,9,11324,2,9074,7
5662,8,13507,9,14278,5
5147,11,4950,11,15462,0
9267,7,9998,10,8489,4
12329,7,4344,9,5418,10
15690,11,4451,2,19975,2
13585,0,2049,7,12357,9
12896,10,12953,4,3537,10
10652,5,17427,4,4195,8
1807,6,1072,8,10438,9
5085,10,9038,10,7210,1
10416,2,15370,0,4939,5
14723,8,5734,7,11193,3
9791,4,1357,0,5015,5
7725,6,10717,8,16629,7
1392,5,965,4,15109,7
8294,6,285,2,12001,3
3506,0,5557,9,5915,5
13733,3,2109,11,4793,11
8423,0,2551,9,10429,8
12740,6,1762,7,11184,0
13755,6,2117,1,19786,8
1107,9,2702,9,10635,2
13170,10,15851,0,7690,7
12638,9,10193,6,1622,9
12127,10,7692,4,1052,10
18927,8,19945,10,1839,0
10257,6,15059,2,6170,4
3755,2,14332,1,7882,3
13988,8,16085,0,11481,5
7723,2,1486,10,6522,8
803,9,15990,7,4105,10
16009,0,8581,3,8261,9
13006,4,1237,5,8350,7
18374,8,14362,4,17041,8
10959,1,19569,9,9416,1
15315,2,18670,6,18201,3
6707,8,11841,0,5881,11
892,9,19395,8,16026,6
7689,5,9063,6,12874,4
11711,3,15538,11,14591,2
10755,9,351,6,8436,8
298,1,2819,11,1826,11
4785,5,6002,9,11760,1
10453,3,8896,8,6857,11
18975,11,2542,9,18358,6
8106,1,2045,4,17820,2
19254,3,12578,10,18426,7
19705,3,16466,4,13904,4
7235,3,1654,3,3406,5
10347,4,19347,2,16783,8
6291,4,6740,3,7498,9
306,1,5826,0,14245,1
15298,11,746,11,2671,3
13149,9,17749,10,4614,5
14234,1,4292,5,16865,0
17090,4,7422,3,12351,5
6543,11,5613,0,4401,8
10734,3,335,5,7085,2
14227,7,855,0,6901,7
9102,8,15401,0,2367,0
17830,3,13345,7,9786,6
4684,11,6529,9,2371,3
8453,5,14057,3,17607,4
17296,0,17687,9,8665,9
19132,10,1940,2,2137,7
16398,7,3905,0,5949,5
2921,4,553,8,4749,8
450,3,17431,1,5242,2
6671,9,12801,4,5701,2
13051,10,2163,5,5405,5
12477,7,3613,4,4437,0
10660,4,10243,7,19446,6
17072,8,9446,9,2913,6
12360,8,17511,1,13294,5
9092,5,1454,7,9910,8
5341,11,17802,5,2743,0
2990,1,3851,4,9745,1
17352,10,9748,4,7698,11
14257,6,4043,7,18419,4
13745,6,2432,7,1252,4
19445,0,16402,4,7327,0
9954,8,1054,6,2899,4
11035,7,8898,7,6258,4
5194,8,4700,6,12356,9
4089,4,18321,8,7680,11
17394,8,18603,3,2119,1
4193,5,15813,11,14647,6
19916,7,8549,7,2211,0
9467,4,607,5,10057,5
14870,0,5051,1,17659,4
13256,11,15304,6,7975,0
5476,1,9750,1,3977,1
16992,6,19264,2,12604,8
1095,5,9956,6,17099,0
10585,9,976,4,12004,10
11658,0,2777,0,17008,6
10101,10,16328,11,16279,6
19741,2,11602,3,7607,11
299,8,19836,0,15186,1
4493,0,1819,10,3283,8
10008,6,18279,11,7521,8
18970,2,1597,5,5628,4
2630,4,17280,3,10525,1
6239,0,8335,5,2908,10
14218,10,10490,2,18972,7
1570,6,19801,5,16359,9
19945,3,846,1,1671,5
11245,9,19634,9,16269,7
13670,10,5897,2,13820,10
7132,9,4068,7,5801,9
15560,8,9070,7,10840,2
17646,0,15018,7,6718,11
16433,1,11162,1,5431,4
10556,6,16443,2,13796,10
12650,10,3987,0,7733,6
14589,2,275,2,7197,10
19666,7,5259,9,7517,5
2271,7,5176,0,5223,8
12967,10,18877,4,7487,3
1829,5,5567,5,16461,6
7645,0,15600,2,10993,11
10125,3,4076,10,9838,1
13341,10,532,7,9229,7
2219,3,401,11,17564,6
19663,7,14952,8,19776,9
9327,8,19676,11,7943,9
17563,7,9486,1,15189,0
13815,3,11223,7,2480,9
17755,5,15449,8,19901,10
5117,0,13350,0,2597,7
17906,8,15061,8,6156,11
10179,1,9153,9,11984,10
14827,0,12740,0,16706,9
14093,2,17916,11,16905,9
9268,10,16798,9,19846,0
11566,4,7249,4,17551,0
10909,4,79,9,16152,0
971,1,7776,7,11840,1
1363,7,7101,8,16110,2
17578,1,15688,8,17429,0
10748,1,19683,4,2243,2
3824,5,1964,8,8613,9
5934,11,12623,11,11225,1
8188,4,1497,4,1985,9
17151,7,7156,9,837,4
2377,8,13417,10,7397,5
1514,1,17154,1,16868,9
10689,0,2191,5,13999,11
8639,8,6057,6,8082,5
7849,8,3484,11,9023,0
12416,9,14203,10,13093,8
17312,8,14880,1,19422,10
4923,9,10450,4,5466,6
10128,3,6256,11,15817,5
4840,11,4698,11,15071,8
14688,1,19696,4,15453,3
18730,3,4836,7,11906,11
18241,3,13723,11,15269,3
6035,10,14526,5,3655,11
13113,0,5597,7,9553,11
10736,5,6854,4,8195,2
19645,4,5825,9,10615,4
14910,11,5123,5,8846,4
16558,5,2534,4,16690,2
11547,7,13053,4,1172,8
11612,1,19983,10,16403,8
6971,7,4905,5,15029,1
11685,10,17944,9,2162,0
11440,6,14740,0,14773,7
15279,9,17125,9,19109,5
9101,11,15190,10,19709,0
17014,4,18582,7,18344,5
5811,9,8043,7,14582,2
15261,6,10162,2,6314,7
5193,1,12607,10,6796,9
18347,0,6531,9,9628,2
4132,9,10677,9,7517,4
12706,1,17449,11,1249,0
9626,1,18379,2,15206,8
15848,7,13443,3,7253,10
13608,5,1510,10,14006,7
14861,8,7023,7,11711,1
19756,10,9218,9,1228,9
3311,2,7797,3,5303,3
11209,5,405,7,13976,9
7194,1,12130,0,4613,10
2309,3,3731,10,6402,10
4180,7,2837,5,13595,6
7356,10,1109,6,14564,5
3237,9,549,11,7490,4
608,2,5426,5,15760,0
4181,4,3142,7,9192,5
238,10,891,4,8464,11
15464,9,616,7,9444,5
4072,2,9144,8,14597,5
19498,5,9584,0,1349,2
18109,1,7710,0,12424,4
12924,8,13974,5,1792,10
1473,9,2358,10,9471,6
8607,1,12706,10,1128,8
12801,3,15225,2,17628,5
6935,7,15824,11,7097,6
18168,9,18754,6,14498,1
932,3,12310,1,7536,9
14404,9,1032,4,19815,2
12751,6,11771,7,9596,3
2331,6,6409,6,569,5
16437,4,17245,5,9181,7
501,2,221,6,16717,1
5527,2,2906,1,19943,11
18182,6,1384,10,2327,7
4780,0,3309,6,7411,7
6780,11,18052,0,11888,9
6289,10,5338,7,17083,2
4643,1,8990,5,16073,7
13725,4,5365,3,15621,0
2496,8,5349,3,2893,2
2650,9,1401,2,8061,6
5967,2,11724,11,18169,7
953,3,4836,8,12200,7
15955,0,12104,9,16079,11
19550,8,6198,7,18843,6
6452,9,13954,1,4522,0
2701,9,6691,9,19191,1
8875,2,10057,7,5236,9
10202,0,4911,8,2620,4
782,7,13898,4,699,2
16931,3,19113,0,15260,10
12773,9,16017,3,270,7
17575,11,5496,6,12702,6
7154,7,16402,1,19351,6
13338,1,1717,3,10603,2
7847,9,9169,4,7436,3
19555,11,1933,7,10579,7
7228,10,3802,11,14225,6
18861,2,12915,3,11787,2
1957,4,16998,5,5104,3
7145,0,4867,4,14106,8
18535,10,17410,6,10887,0
2309,1,5669,5,15567,7
9741,0,15131,7,19360,2
2303,10,14110,5,9261,2
8586,7,1506,4,15423,9
8873,9,802,7,251,0
16276,8,5300,1,16140,5
8841,9,15307,0,16926,3
15388,11,12905,1,15302,11
7545,0,14589,8,3221,0
16319,3,5642,1,7800,10
8298,10,17553,11,19764,4
3567,9,4363,10,4936,6
14719,4,4595,8,14127,11
5613,8,16804,4,18389,6
9481,6,18240,10,6856,7
14782,7,1320,7,873,9
6559,8,1459,11,14603,2
8703,6,17749,10,5984,11
3648,6,3006,7,440,9
17757,7,1960,10,19903,5
17508,11,14030,8,13734,6
16484,10,10116,9,7568,11
6512,7,11035,11,16912,11
3367,5,10747,5,18929,0
16335,4,4300,0,14627,10
19924,6,15928,5,14031,5
3545,0,7349,1,8345,5
18420,10,7697,4,18579,3
7665,5,18618,2,13447,3
18530,1,15029,6,9660,3
13992,11,14658,2,3868,1
8685,1,17741,6,13139,10
19269,9,7653,7,598,4
10966,11,18816,6,14880,5
1540,11,1522,1,6565,6
12800,4,18231,0,19467,8
14971,7,13035,10,15942,2
7175,7,989,8,16738,0
25,9,9386,3,8701,5
17677,10,3225,1,6978,8
13873,11,16130,3,743,5
839,1,13667,3,3137,0
16738,11,18191,8,9801,2
6548,10,13497,0,3713,11
2649,11,14332,0,12271,10
18883,10,12408,10,12706,5
14472,11,7949,11,18869,1
15787,3,4862,3,3353,9
14358,5,4709,6,4711,10
14170,2,2602,1,17673,9
19875,6,8621,1,7106,8
10739,2,17790,1,10918,11
983,1,2591,1,12512,4
7068,5,14017,3,18733,5
10732,2,11009,0,17112,7
15905,2,6600,11,5183,2
9206,6,10053,4,7964,2
4117,0,10683,10,9686,2
6839,2,12871,9,19577,11
1271,3,5969,0,1835,7
13393,9,13950,3,7613,7
7928,3,16438,7,9193,3
13313,2,17381,2,11725,1
16525,0,12300,8,11705,0
282,2,17268,2,15779,10
14041,1,7696,1,12423,4
222,8,13382,7,5477,3
17734,4,11215,5,18499,8
16190,3,19966,0,15908,7
8945,0,17785,2,12397,8
10756,11,12736,10,18592,8
16121,9,9685,5,18476,0
13149,0,15717,8,8324,11
17176,5,10144,11,7062,11
13616,9,15803,10,15243,3
3295,9,8589,7,11112,2
12399,5,14062,4,13202,11
9743,11,9544,4,1992,1
7179,2,988,9,8253,7
6298,5,15201,2,13167,1
8218,9,4046,10,19985,1
10872,7,8668,4,15966,4
13443,7,12793,5,3980,8
6411,11,7880,4,5797,0
7517,8,16640,1,15969,8
6212,4,8793,5,1738,8
3554,1,14701,7,8239,8
329,11,13911,5,11146,4
15533,5,7203,1,12708,11
14628,0,17078,1,17852,11
12630,8,15577,1,12931,6
1348,6,10981,1,16537,5
19557,11,3536,5,2674,9
11031,9,16084,5,792,8
10950,5,19558,4,8626,2
17531,11,251,9,16946,1
19995,6,18173,8,19284,10
1022,11,3127,6,12992,0
18024,7,16147,9,11362,7
13896,11,15715,2,10825,6
6232,2,9923,1,2942,5
4363,2,10498,3,14339,9
335,3,1796,0,19479,1
10045,7,1151,5,5411,4
18116,5,5086,11,10952,10
3786,0,8147,8,9461,8
58,5,4790,6,8484,1
19312,8,3549,4,4958,0
9381,4,11651,0,14902,0
17729,4,10754,0,4473,3
15985,8,5779,11,14754,9
8965,5,11904,0,18832,5
16344,7,14197,3,8742,10
7012,8,4966,4,10512,3
16890,1,14335,7,8366,11
3870,2,13928,8,6891,4
8889,7,8529,7,11319,10
16607,0,4285,11,14741,4
16682,1,17710,1,15981,3
8572,1,6556,3,12924,5
13221,0,18150,3,6869,8
10354,10,4658,4,2688,9
16468,8,4734,9,8377,1
8502,7,7061,4,12982,10
4647,11,15938,0,16823,7
2008,3,12917,0,10616,5
10080,5,1099,2,11049,1
18456,1,6694,11,5539,4
5745,5,3494,11,12793,2
15456,2,8045,11,17803,8
17173,5,9543,3,8640,6
7559,1,15715,1,439,0
1384,11,1487,2,13459,11
17216,10,10509,6,8105,10
10462,11,1416,10,4744,3
13386,7,5712,7,296,5
13022,5,1460,11,12291,0
4862,9,1806,3,10496,0
19689,0,12594,2,18612,5
8909,8,18593,2,10354,9
11014,1,11437,9,7625,4
418,1,16133,6,7297,0
5818,0,11512,1,9609,1
16843,3,6537,10,1227,2
14039,5,2546,1,18377,9
8411,7,6697,1,5576,2
15108,10,19401,10,146,4
5552,2,13670,5,3438,0
7832,3,10302,4,4724,5
2121,1,7349,1,2333,3
6396,4,1629,9,17349,8
13901,3,803,3,6949,11
4294,9,7112,5,14139,6
1320,8,1629,1,16480,8
1583,6,8692,11,9897,3
14017,10,8141,0,4258,3
18470,5,19012,11,13165,7
17427,7,7197,9,12500,8
14615,7,14994,11,7958,0
7127,5,13754,3,16341,7
4584,5,652,3,3143,7
19680,9,16381,7,15016,1
1336,8,11208,0,193,8
3504,9,2634,6,287,1
3025,4,11989,10,6897,6
2393,7,6541,5,2053,7
7586,11,8450,2,12845,8
17233,1,10487,4,5779,10
756,9,10224,3,6261,3
3021,0,9491,10,287,4
914,2,12651,10,13743,3
9213,10,16091,5,5285,11
13721,10,18574,4,6768,4
9613,2,2876,1,13491,0
12243,0,529,10,13956,6
14122,1,15778,4,11698,7
5635,10,921,3,8666,8
18804,10,7605,8,19618,5
12928,1,16004,1,13061,10
14607,8,19197,2,13774,2
3632,9,7855,3,7274,1
6203,8,19485,11,11298,9
3261,11,10001,2,1868,3
9186,8,13669,1,18227,11
7213,2,11083,4,11315,4
1032,3,12747,5,5118,0
12130,5,3558,9,10729,1
19413,10,3101,9,19830,11
3218,3,3416,5,9241,3
8384,4,12264,8,15493,2
18911,1,17227,3,10778,0
14331,6,5714,10,4070,1
10344,9,19802,0,13560,1
928,7,4676,0,9212,10
5037,1,17467,10,18958,9
12607,4,8561,11,5033,10
2074,10,14882,2,8921,11
4710,8,1432,5,13617,11
18308,4,12900,6,13440,3
9791,11,6170,9,11334,3
8213,3,17343,3,13258,9
13312,4,15530,1,798,3
1132,9,10140,9,10463,3
1309,3,1035,11,10661,5
13272,6,15779,3,8037,0
13222,5,4012,5,19653,7
9796,0,11097,4,11628,0
17424,4,16192,8,2505,3
6908,3,9204,9,11433,8
4355,11,2101,7,7082,0
1223,0,468,4,12870,6
705,2,7516,0,13947,2
14313,8,196,11,4209,7
2945,1,5106,8,18293,3
19121,3,11563,9,16963,1
509,1,15567,3,12251,11
13355,1,6835,0,5925,2
6526,6,1596,9,376,9
12850,10,18450,8,19462,7
6274,8,14616,0,6673,10
7037,1,4413,8,19884,6
10919,6,14506,4,4076,2
2064,2,16873,1,10825,6
18211,4,11568,11,6825,5
4331,6,8522,11,96,8
9072,11,3075,1,13915,3
18695,0,10675,6,9622,1
9731,2,6083,11,14871,2
14832,8,3114,8,18215,8
13231,0,118,9,5133,7
12332,2,11009,10,6070,0
16142,11,10457,7,676,4
8477,8,5831,9,3877,10
8298,2,10478,6,14723,6
4533,10,11450,8,6196,1
12245,6,14016,0,4074,2
17724,5,9490,4,13091,2
7361,9,18793,11,6846,11
9962,7,2758,9,17480,2
19818,1,6460,5,3218,8
12771,10,94,4,1697,2
1940,3,15966,5,16926,6
102,7,2250,4,15709,8
4809,7,13694,0,5547,7
10846,0,14645,10,14486,2
5504,5,14489,0,4079,5
12771,8,18852,5,16310,10
10452,5,10858,2,13158,11
9547,7,18102,4,7752,7
17916,2,15604,3,18646,7
3649,9,419,5,8078,11
6606,8,832,5,3488,8
8150,6,10992,8,6152,7
13382,6,10804,7,1736,3
19784,7,14473,0,5115,3
15696,6,7171,0,10891,9
8496,10,9234,11,6001,10
17426,6,15133,4,11398,0
2646,8,806,5,4507,2
12248,7,16999,2,19916,11
9068,6,6129,5,15793,4
15782,9,3224,4,5899,4
8868,5,11627,3,10695,8
10987,5,3568,3,4692,9
2304,2,154,11,18243,6
14673,7,12900,3,13179,4
13188,11,9638,3,15957,2
2831,10,3130,3,14178,6
18422,5,15409,0,19001,8
9588,10,1950,4,5216,10
16785,7,5136,7,10897,8
4694,8,15485,5,16310,5
14035,1,14333,8,5461,5
6062,11,2245,0,13496,11
4352,7,6041,6,14716,7
4032,7,7752,7,6126,6
2132,3,15337,11,18962,8
19633,10,13579,6,14704,11
7846,7,5939,3,3228,1
9865,9,12618,7,5714,6
10367,2,13327,10,10336,9
14805,3,9860,8,19720,1
11725,5,13767,4,9141,5
3593,0,18154,11,10919,11
17589,2,14543,8,12370,1
4189,9,16536,2,18099,0
8103,8,4042,11,3073,11
13733,3,5409,7,15840,5
898,3,9617,5,9143,9
9415,3,9274,7,13086,6
5668,0,15995,7,5006,4
9191,10,13934,10,13974,5
12053,1,18056,9,18975,3
607,8,11041,11,19204,0
15157,7,14711,8,8396,8
5108,0,2911,3,15757,3
10308,4,5903,11,13657,3
15257,6,11171,11,11617,2
12520,9,15513,9,18809,7
5895,0,10119,3,19475,0
7403,8,16165,7,1966,4
10388,1,12648,6,19680,8
12335,11,7750,5,17974,3
11356,2,8412,9,7347,3
13170,3,2426,0,16555,2
302,8,3714,0,8416,3
15031,0,301,3,14150,10
1459,4,14522,3,2787,6
2776,7,16825,2,9366,4
1305,2,5890,5,641,11
8741,10,9383,6,18021,6
11438,9,6453,8,13947,10
2208,7,1873,0,13083,2
6658,3,18704,11,7447,1
17390,2,5368,6,3620,1
17849,1,9061,1,10367,1
12059,10,8861,10,19910,1
16052,11,11454,5,1542,4
823,9,17590,8,2353,2
15014,8,15381,7,9132,6
899,2,17547,0,2859,3
15197,3,848,11,3982,11
2153,1,5778,11,11012,10
3406,3,8105,2,16509,7
9831,11,6051,3,8213,9
2845,9,9572,8,9913,6
579,7,7360,7,17886,1
8191,1,11201,7,17605,3
12093,9,9157,9,1260,3
